ds,ndc,drug_name,category,y,source,population,weight,yhat
2025-02-10,57237067101,Warfarin 5mg,other,29.0,synthetic,5000,0.5,29.0
2025-02-17,57237067101,Warfarin 5mg,other,29.0,synthetic,5000,0.5,24.2
2025-02-24,57237067101,Warfarin 5mg,other,52.0,synthetic,5000,0.5,13.2
2025-03-03,57237067101,Warfarin 5mg,other,33.0,synthetic,5000,0.5,27.7
2025-03-10,57237067101,Warfarin 5mg,other,36.0,synthetic,5000,0.5,19.8
2025-03-17,57237067101,Warfarin 5mg,other,35.0,synthetic,5000,0.5,14.3
2025-03-24,57237067101,Warfarin 5mg,other,32.0,synthetic,5000,0.5,23.4
2025-03-31,57237067101,Warfarin 5mg,other,40.0,synthetic,5000,0.5,18.2
2025-04-07,57237067101,Warfarin 5mg,other,29.0,synthetic,5000,0.5,15.8
2025-04-14,57237067101,Warfarin 5mg,other,35.0,synthetic,5000,0.5,19.5
2025-04-21,57237067101,Warfarin 5mg,other,37.0,synthetic,5000,0.5,17.3
2025-04-28,57237067101,Warfarin 5mg,other,26.0,synthetic,5000,0.5,16.0
2025-05-05,57237067101,Warfarin 5mg,other,35.0,synthetic,5000,0.5,19.3
2025-05-12,57237067101,Warfarin 5mg,other,32.0,synthetic,5000,0.5,16.1
2025-05-19,57237067101,Warfarin 5mg,other,26.0,synthetic,5000,0.5,17.6
2025-05-26,57237067101,Warfarin 5mg,other,38.0,synthetic,5000,0.5,17.2
2025-06-02,57237067101,Warfarin 5mg,other,39.0,synthetic,5000,0.5,16.1
2025-06-09,57237067101,Warfarin 5mg,other,32.0,synthetic,5000,0.5,17.2
2025-06-16,57237067101,Warfarin 5mg,other,32.0,synthetic,5000,0.5,16.5
2025-06-23,57237067101,Warfarin 5mg,other,34.0,synthetic,5000,0.5,17.1
2025-06-30,57237067101,Warfarin 5mg,other,37.0,synthetic,5000,0.5,16.7
2025-01-06,57237068101,Rivaroxaban 20mg,other,24.0,synthetic,5000,0.5,22.7
2025-01-13,57237068101,Rivaroxaban 20mg,other,31.0,synthetic,5000,0.5,25.8
2025-01-20,57237068101,Rivaroxaban 20mg,other,33.0,synthetic,5000,0.5,23.3
2025-01-27,57237068101,Rivaroxaban 20mg,other,23.0,synthetic,5000,0.5,20.7
2025-02-03,57237068101,Rivaroxaban 20mg,other,30.0,synthetic,5000,0.5,24.9
2025-02-10,57237068101,Rivaroxaban 20mg,other,26.0,synthetic,5000,0.5,23.0
2025-02-17,57237068101,Rivaroxaban 20mg,other,38.0,synthetic,5000,0.5,22.4
2025-02-24,57237068101,Rivaroxaban 20mg,other,33.0,synthetic,5000,0.5,23.2
2025-03-03,57237068101,Rivaroxaban 20mg,other,33.0,synthetic,5000,0.5,21.5
2025-03-10,57237068101,Rivaroxaban 20mg,other,25.0,synthetic,5000,0.5,22.3
2025-03-17,57237068101,Rivaroxaban 20mg,other,29.0,synthetic,5000,0.5,21.6
2025-03-24,57237068101,Rivaroxaban 20mg,other,24.0,synthetic,5000,0.5,20.8
2025-03-31,57237068101,Rivaroxaban 20mg,other,30.0,synthetic,5000,0.5,20.6
2025-04-07,57237068101,Rivaroxaban 20mg,other,28.0,synthetic,5000,0.5,20.9
2025-04-14,57237068101,Rivaroxaban 20mg,other,43.0,synthetic,5000,0.5,21.0
2025-04-21,57237068101,Rivaroxaban 20mg,other,29.0,synthetic,5000,0.5,21.0
2025-04-28,57237068101,Rivaroxaban 20mg,other,36.0,synthetic,5000,0.5,20.7
2025-05-05,57237068101,Rivaroxaban 20mg,other,21.0,synthetic,5000,0.5,20.9
2025-05-12,57237068101,Rivaroxaban 20mg,other,30.0,synthetic,5000,0.5,20.9
2025-05-19,57237068101,Rivaroxaban 20mg,other,25.0,synthetic,5000,0.5,20.3
2025-05-26,57237068101,Rivaroxaban 20mg,other,18.0,synthetic,5000,0.5,20.2
2025-06-02,57237068101,Rivaroxaban 20mg,other,28.0,synthetic,5000,0.5,20.3
2025-06-09,57237068101,Rivaroxaban 20mg,other,32.0,synthetic,5000,0.5,20.2
2025-06-16,57237068101,Rivaroxaban 20mg,other,35.0,synthetic,5000,0.5,20.3
2025-06-23,57237068101,Rivaroxaban 20mg,other,19.0,synthetic,5000,0.5,19.9
2025-06-30,57237068101,Rivaroxaban 20mg,other,32.0,synthetic,5000,0.5,20.1
2025-01-06,57237069101,Apixaban 5mg,other,29.0,synthetic,5000,0.5,29.1
2025-01-13,57237069101,Apixaban 5mg,other,27.0,synthetic,5000,0.5,25.6
2025-01-20,57237069101,Apixaban 5mg,other,31.0,synthetic,5000,0.5,31.9
2025-01-27,57237069101,Apixaban 5mg,other,28.0,synthetic,5000,0.5,27.5
2025-02-03,57237069101,Apixaban 5mg,other,26.0,synthetic,5000,0.5,27.2
2025-02-10,57237069101,Apixaban 5mg,other,21.0,synthetic,5000,0.5,29.6
2025-02-17,57237069101,Apixaban 5mg,other,14.0,synthetic,5000,0.5,29.4
2025-02-24,57237069101,Apixaban 5mg,other,24.0,synthetic,5000,0.5,27.1
2025-03-03,57237069101,Apixaban 5mg,other,24.0,synthetic,5000,0.5,29.7
2025-03-10,57237069101,Apixaban 5mg,other,29.0,synthetic,5000,0.5,27.8
2025-03-17,57237069101,Apixaban 5mg,other,26.0,synthetic,5000,0.5,27.5
2025-03-24,57237069101,Apixaban 5mg,other,24.0,synthetic,5000,0.5,28.8
2025-03-31,57237069101,Apixaban 5mg,other,33.0,synthetic,5000,0.5,26.4
2025-04-07,57237069101,Apixaban 5mg,other,24.0,synthetic,5000,0.5,27.2
2025-04-14,57237069101,Apixaban 5mg,other,30.0,synthetic,5000,0.5,27.1
2025-04-21,57237069101,Apixaban 5mg,other,22.0,synthetic,5000,0.5,27.5
2025-04-28,57237069101,Apixaban 5mg,other,29.0,synthetic,5000,0.5,27.1
2025-05-05,57237069101,Apixaban 5mg,other,27.0,synthetic,5000,0.5,27.0
2025-05-12,57237069101,Apixaban 5mg,other,28.0,synthetic,5000,0.5,25.8
2025-05-19,57237069101,Apixaban 5mg,other,26.0,synthetic,5000,0.5,26.5
2025-05-26,57237069101,Apixaban 5mg,other,18.0,synthetic,5000,0.5,26.0
2025-06-02,57237069101,Apixaban 5mg,other,22.0,synthetic,5000,0.5,25.8
2025-06-09,57237069101,Apixaban 5mg,other,22.0,synthetic,5000,0.5,26.5
2025-06-16,57237069101,Apixaban 5mg,other,28.0,synthetic,5000,0.5,26.4
2025-06-23,57237069101,Apixaban 5mg,other,23.0,synthetic,5000,0.5,26.8
2025-06-30,57237069101,Apixaban 5mg,other,35.0,synthetic,5000,0.5,25.7
2025-01-06,57237070101,Spironolactone 25mg,other,18.0,synthetic,5000,0.5,29.9
2025-01-13,57237070101,Spironolactone 25mg,other,32.0,synthetic,5000,0.5,27.1
2025-01-20,57237070101,Spironolactone 25mg,other,40.0,synthetic,5000,0.5,29.7
2025-01-27,57237070101,Spironolactone 25mg,other,31.0,synthetic,5000,0.5,26.5
2025-02-03,57237070101,Spironolactone 25mg,other,24.0,synthetic,5000,0.5,28.4
2025-02-10,57237070101,Spironolactone 25mg,other,30.0,synthetic,5000,0.5,29.3
2025-02-17,57237070101,Spironolactone 25mg,other,28.0,synthetic,5000,0.5,26.7
2025-02-24,57237070101,Spironolactone 25mg,other,28.0,synthetic,5000,0.5,27.7
2025-03-03,57237070101,Spironolactone 25mg,other,25.0,synthetic,5000,0.5,29.2
2025-03-10,57237070101,Spironolactone 25mg,other,25.0,synthetic,5000,0.5,26.8
2025-03-17,57237070101,Spironolactone 25mg,other,27.0,synthetic,5000,0.5,27.2
2025-03-24,57237070101,Spironolactone 25mg,other,30.0,synthetic,5000,0.5,27.3
2025-03-31,57237070101,Spironolactone 25mg,other,25.0,synthetic,5000,0.5,26.0
2025-04-07,57237070101,Spironolactone 25mg,other,31.0,synthetic,5000,0.5,27.7
2025-04-14,57237070101,Spironolactone 25mg,other,22.0,synthetic,5000,0.5,26.0
2025-04-21,57237070101,Spironolactone 25mg,other,17.0,synthetic,5000,0.5,25.5
2025-04-28,57237070101,Spironolactone 25mg,other,30.0,synthetic,5000,0.5,26.1
2025-05-05,57237070101,Spironolactone 25mg,other,23.0,synthetic,5000,0.5,27.2
2025-05-12,57237070101,Spironolactone 25mg,other,27.0,synthetic,5000,0.5,26.3
2025-05-19,57237070101,Spironolactone 25mg,other,29.0,synthetic,5000,0.5,26.8
2025-05-26,57237070101,Spironolactone 25mg,other,25.0,synthetic,5000,0.5,26.8
2025-06-02,57237070101,Spironolactone 25mg,other,26.0,synthetic,5000,0.5,26.5
2025-06-09,57237070101,Spironolactone 25mg,other,31.0,synthetic,5000,0.5,26.7
2025-06-16,57237070101,Spironolactone 25mg,other,27.0,synthetic,5000,0.5,26.7
2025-06-23,57237070101,Spironolactone 25mg,other,27.0,synthetic,5000,0.5,25.8
2025-06-30,57237070101,Spironolactone 25mg,other,31.0,synthetic,5000,0.5,26.3
2025-01-06,57237071101,Clindamycin 300mg,other,24.0,synthetic,5000,0.5,20.2
2025-01-13,57237071101,Clindamycin 300mg,other,20.0,synthetic,5000,0.5,26.7
2025-01-20,57237071101,Clindamycin 300mg,other,18.0,synthetic,5000,0.5,18.3
2025-01-27,57237071101,Clindamycin 300mg,other,15.0,synthetic,5000,0.5,20.5
2025-02-03,57237071101,Clindamycin 300mg,other,21.0,synthetic,5000,0.5,22.7
2025-02-10,57237071101,Clindamycin 300mg,other,24.0,synthetic,5000,0.5,18.8
2025-02-17,57237071101,Clindamycin 300mg,other,28.0,synthetic,5000,0.5,20.3
2025-02-24,57237071101,Clindamycin 300mg,other,16.0,synthetic,5000,0.5,21.2
2025-03-03,57237071101,Clindamycin 300mg,other,15.0,synthetic,5000,0.5,19.0
2025-03-10,57237071101,Clindamycin 300mg,other,28.0,synthetic,5000,0.5,20.1
2025-03-17,57237071101,Clindamycin 300mg,other,18.0,synthetic,5000,0.5,19.9
2025-03-24,57237071101,Clindamycin 300mg,other,19.0,synthetic,5000,0.5,19.2
2025-03-31,57237071101,Clindamycin 300mg,other,15.0,synthetic,5000,0.5,20.0
2025-04-07,57237071101,Clindamycin 300mg,other,16.0,synthetic,5000,0.5,20.4
2025-04-14,57237071101,Clindamycin 300mg,other,24.0,synthetic,5000,0.5,18.9
2025-04-21,57237071101,Clindamycin 300mg,other,23.0,synthetic,5000,0.5,20.0
2025-04-28,57237071101,Clindamycin 300mg,other,20.0,synthetic,5000,0.5,20.7
2025-05-05,57237071101,Clindamycin 300mg,other,22.0,synthetic,5000,0.5,18.8
2025-05-12,57237071101,Clindamycin 300mg,other,18.0,synthetic,5000,0.5,19.7
2025-05-19,57237071101,Clindamycin 300mg,other,19.0,synthetic,5000,0.5,19.4
2025-05-26,57237071101,Clindamycin 300mg,other,18.0,synthetic,5000,0.5,18.5
2025-06-02,57237071101,Clindamycin 300mg,other,29.0,synthetic,5000,0.5,19.3
2025-06-09,57237071101,Clindamycin 300mg,other,33.0,synthetic,5000,0.5,18.5
2025-06-16,57237071101,Clindamycin 300mg,other,22.0,synthetic,5000,0.5,18.5
2025-06-23,57237071101,Clindamycin 300mg,other,15.0,synthetic,5000,0.5,18.6
2025-06-30,57237071101,Clindamycin 300mg,other,17.0,synthetic,5000,0.5,18.3
2025-01-06,57237072101,Nitrofurantoin 100mg,other,16.0,synthetic,5000,0.5,25.5
2025-01-13,57237072101,Nitrofurantoin 100mg,other,25.0,synthetic,5000,0.5,17.5
2025-01-20,57237072101,Nitrofurantoin 100mg,other,15.0,synthetic,5000,0.5,22.4
2025-01-27,57237072101,Nitrofurantoin 100mg,other,15.0,synthetic,5000,0.5,20.1
2025-02-03,57237072101,Nitrofurantoin 100mg,other,15.0,synthetic,5000,0.5,19.8
2025-02-10,57237072101,Nitrofurantoin 100mg,other,26.0,synthetic,5000,0.5,20.7
2025-02-17,57237072101,Nitrofurantoin 100mg,other,24.0,synthetic,5000,0.5,20.6
2025-02-24,57237072101,Nitrofurantoin 100mg,other,27.0,synthetic,5000,0.5,19.6
2025-03-03,57237072101,Nitrofurantoin 100mg,other,28.0,synthetic,5000,0.5,20.5
2025-03-10,57237072101,Nitrofurantoin 100mg,other,22.0,synthetic,5000,0.5,20.3
2025-03-17,57237072101,Nitrofurantoin 100mg,other,11.0,synthetic,5000,0.5,19.8
2025-03-24,57237072101,Nitrofurantoin 100mg,other,21.0,synthetic,5000,0.5,20.6
2025-03-31,57237072101,Nitrofurantoin 100mg,other,24.0,synthetic,5000,0.5,19.9
2025-04-07,57237072101,Nitrofurantoin 100mg,other,19.0,synthetic,5000,0.5,19.4
2025-04-14,57237072101,Nitrofurantoin 100mg,other,24.0,synthetic,5000,0.5,20.2
2025-04-21,57237072101,Nitrofurantoin 100mg,other,15.0,synthetic,5000,0.5,20.7
2025-04-28,57237072101,Nitrofurantoin 100mg,other,16.0,synthetic,5000,0.5,18.8
2025-05-05,57237072101,Nitrofurantoin 100mg,other,25.0,synthetic,5000,0.5,20.0
2025-05-12,57237072101,Nitrofurantoin 100mg,other,23.0,synthetic,5000,0.5,19.9
2025-05-19,57237072101,Nitrofurantoin 100mg,other,22.0,synthetic,5000,0.5,19.1
2025-05-26,57237072101,Nitrofurantoin 100mg,other,20.0,synthetic,5000,0.5,20.2
2025-06-02,57237072101,Nitrofurantoin 100mg,other,23.0,synthetic,5000,0.5,19.1
2025-06-09,57237072101,Nitrofurantoin 100mg,other,25.0,synthetic,5000,0.5,18.8
2025-06-16,57237072101,Nitrofurantoin 100mg,other,17.0,synthetic,5000,0.5,19.9
2025-06-23,57237072101,Nitrofurantoin 100mg,other,19.0,synthetic,5000,0.5,18.4
2025-06-30,57237072101,Nitrofurantoin 100mg,other,21.0,synthetic,5000,0.5,18.6
2025-01-06,57237073101,Ciprofloxacin 500mg,other,20.0,synthetic,5000,0.5,25.3
2025-01-13,57237073101,Ciprofloxacin 500mg,other,19.0,synthetic,5000,0.5,14.7
2025-01-20,57237073101,Ciprofloxacin 500mg,other,20.0,synthetic,5000,0.5,22.3
2025-01-27,57237073101,Ciprofloxacin 500mg,other,21.0,synthetic,5000,0.5,22.8
2025-02-03,57237073101,Ciprofloxacin 500mg,other,17.0,synthetic,5000,0.5,13.9
2025-02-10,57237073101,Ciprofloxacin 500mg,other,16.0,synthetic,5000,0.5,24.7
2025-02-17,57237073101,Ciprofloxacin 500mg,other,14.0,synthetic,5000,0.5,18.5
2025-02-24,57237073101,Ciprofloxacin 500mg,other,22.0,synthetic,5000,0.5,15.7
2025-03-03,57237073101,Ciprofloxacin 500mg,other,18.0,synthetic,5000,0.5,22.1
2025-03-10,57237073101,Ciprofloxacin 500mg,other,21.0,synthetic,5000,0.5,18.2
2025-03-17,57237073101,Ciprofloxacin 500mg,other,20.0,synthetic,5000,0.5,17.4
2025-03-24,57237073101,Ciprofloxacin 500mg,other,22.0,synthetic,5000,0.5,19.7
2025-03-31,57237073101,Ciprofloxacin 500mg,other,33.0,synthetic,5000,0.5,18.1
2025-04-07,57237073101,Ciprofloxacin 500mg,other,18.0,synthetic,5000,0.5,18.4
2025-04-14,57237073101,Ciprofloxacin 500mg,other,15.0,synthetic,5000,0.5,19.3
2025-04-21,57237073101,Ciprofloxacin 500mg,other,18.0,synthetic,5000,0.5,17.5
2025-04-28,57237073101,Ciprofloxacin 500mg,other,21.0,synthetic,5000,0.5,18.1
2025-05-05,57237073101,Ciprofloxacin 500mg,other,17.0,synthetic,5000,0.5,18.2
2025-05-12,57237073101,Ciprofloxacin 500mg,other,16.0,synthetic,5000,0.5,18.6
2025-05-19,57237073101,Ciprofloxacin 500mg,other,18.0,synthetic,5000,0.5,18.4
2025-05-26,57237073101,Ciprofloxacin 500mg,other,22.0,synthetic,5000,0.5,17.7
2025-06-02,57237073101,Ciprofloxacin 500mg,other,25.0,synthetic,5000,0.5,18.0
2025-06-09,57237073101,Ciprofloxacin 500mg,other,16.0,synthetic,5000,0.5,18.2
2025-06-16,57237073101,Ciprofloxacin 500mg,other,14.0,synthetic,5000,0.5,17.7
2025-06-23,57237073101,Ciprofloxacin 500mg,other,23.0,synthetic,5000,0.5,18.1
2025-06-30,57237073101,Ciprofloxacin 500mg,other,27.0,synthetic,5000,0.5,16.9
2025-01-06,57237074101,Metronidazole 500mg,other,17.0,synthetic,5000,0.5,21.3
2025-01-13,57237074101,Metronidazole 500mg,other,21.0,synthetic,5000,0.5,19.8
2025-01-20,57237074101,Metronidazole 500mg,other,18.0,synthetic,5000,0.5,22.2
2025-01-27,57237074101,Metronidazole 500mg,other,14.0,synthetic,5000,0.5,20.6
2025-02-03,57237074101,Metronidazole 500mg,other,25.0,synthetic,5000,0.5,21.2
2025-02-10,57237074101,Metronidazole 500mg,other,15.0,synthetic,5000,0.5,21.8
2025-02-17,57237074101,Metronidazole 500mg,other,20.0,synthetic,5000,0.5,19.9
2025-02-24,57237074101,Metronidazole 500mg,other,27.0,synthetic,5000,0.5,21.6
2025-03-03,57237074101,Metronidazole 500mg,other,13.0,synthetic,5000,0.5,22.0
2025-03-10,57237074101,Metronidazole 500mg,other,26.0,synthetic,5000,0.5,19.8
2025-03-17,57237074101,Metronidazole 500mg,other,24.0,synthetic,5000,0.5,19.3
2025-03-24,57237074101,Metronidazole 500mg,other,17.0,synthetic,5000,0.5,22.0
2025-03-31,57237074101,Metronidazole 500mg,other,23.0,synthetic,5000,0.5,19.6
2025-04-07,57237074101,Metronidazole 500mg,other,18.0,synthetic,5000,0.5,19.9
2025-04-14,57237074101,Metronidazole 500mg,other,23.0,synthetic,5000,0.5,19.9
2025-04-21,57237074101,Metronidazole 500mg,other,20.0,synthetic,5000,0.5,18.6
2025-04-28,57237074101,Metronidazole 500mg,other,16.0,synthetic,5000,0.5,20.0
2025-05-05,57237074101,Metronidazole 500mg,other,23.0,synthetic,5000,0.5,20.0
2025-05-12,57237074101,Metronidazole 500mg,other,17.0,synthetic,5000,0.5,18.8
2025-05-19,57237074101,Metronidazole 500mg,other,15.0,synthetic,5000,0.5,19.3
2025-05-26,57237074101,Metronidazole 500mg,other,16.0,synthetic,5000,0.5,19.6
2025-06-02,57237074101,Metronidazole 500mg,other,21.0,synthetic,5000,0.5,19.1
2025-06-09,57237074101,Metronidazole 500mg,other,16.0,synthetic,5000,0.5,18.8
2025-06-16,57237074101,Metronidazole 500mg,other,14.0,synthetic,5000,0.5,18.2
2025-06-23,57237074101,Metronidazole 500mg,other,13.0,synthetic,5000,0.5,18.6
2025-06-30,57237074101,Metronidazole 500mg,other,21.0,synthetic,5000,0.5,18.8
2025-01-06,57237075101,Valacyclovir 500mg,other,18.0,synthetic,5000,0.5,22.6
2025-01-13,57237075101,Valacyclovir 500mg,other,17.0,synthetic,5000,0.5,18.9
2025-01-20,57237075101,Valacyclovir 500mg,other,21.0,synthetic,5000,0.5,23.5
2025-01-27,57237075101,Valacyclovir 500mg,other,17.0,synthetic,5000,0.5,18.5
2025-02-03,57237075101,Valacyclovir 500mg,other,18.0,synthetic,5000,0.5,20.5
2025-02-10,57237075101,Valacyclovir 500mg,other,17.0,synthetic,5000,0.5,22.0
2025-02-17,57237075101,Valacyclovir 500mg,other,17.0,synthetic,5000,0.5,19.5
2025-02-24,57237075101,Valacyclovir 500mg,other,25.0,synthetic,5000,0.5,20.3
2025-03-03,57237075101,Valacyclovir 500mg,other,21.0,synthetic,5000,0.5,20.3
2025-03-10,57237075101,Valacyclovir 500mg,other,33.0,synthetic,5000,0.5,20.5
2025-03-17,57237075101,Valacyclovir 500mg,other,20.0,synthetic,5000,0.5,20.5
2025-03-24,57237075101,Valacyclovir 500mg,other,11.0,synthetic,5000,0.5,20.0
2025-03-31,57237075101,Valacyclovir 500mg,other,21.0,synthetic,5000,0.5,20.4
2025-04-07,57237075101,Valacyclovir 500mg,other,13.0,synthetic,5000,0.5,20.4
2025-04-14,57237075101,Valacyclovir 500mg,other,24.0,synthetic,5000,0.5,20.7
2025-04-21,57237075101,Valacyclovir 500mg,other,19.0,synthetic,5000,0.5,20.4
2025-04-28,57237075101,Valacyclovir 500mg,other,19.0,synthetic,5000,0.5,20.3
2025-05-05,57237075101,Valacyclovir 500mg,other,11.0,synthetic,5000,0.5,21.4
2025-05-12,57237075101,Valacyclovir 500mg,other,31.0,synthetic,5000,0.5,20.3
2025-05-19,57237075101,Valacyclovir 500mg,other,14.0,synthetic,5000,0.5,20.7
2025-05-26,57237075101,Valacyclovir 500mg,other,21.0,synthetic,5000,0.5,20.9
2025-06-02,57237075101,Valacyclovir 500mg,other,24.0,synthetic,5000,0.5,20.0
2025-06-09,57237075101,Valacyclovir 500mg,other,19.0,synthetic,5000,0.5,20.6
2025-06-16,57237075101,Valacyclovir 500mg,other,20.0,synthetic,5000,0.5,20.2
2025-06-23,57237075101,Valacyclovir 500mg,other,15.0,synthetic,5000,0.5,19.8
2025-06-30,57237075101,Valacyclovir 500mg,other,20.0,synthetic,5000,0.5,20.6
2025-01-06,57237076101,Acyclovir 400mg,other,18.0,synthetic,5000,0.5,19.3
2025-01-13,57237076101,Acyclovir 400mg,other,22.0,synthetic,5000,0.5,26.2
2025-01-20,57237076101,Acyclovir 400mg,other,18.0,synthetic,5000,0.5,20.7
2025-01-27,57237076101,Acyclovir 400mg,other,15.0,synthetic,5000,0.5,18.6
2025-02-03,57237076101,Acyclovir 400mg,other,22.0,synthetic,5000,0.5,21.6
2025-02-10,57237076101,Acyclovir 400mg,other,28.0,synthetic,5000,0.5,20.1
2025-02-17,57237076101,Acyclovir 400mg,other,24.0,synthetic,5000,0.5,21.8
2025-02-24,57237076101,Acyclovir 400mg,other,23.0,synthetic,5000,0.5,20.6
2025-03-03,57237076101,Acyclovir 400mg,other,22.0,synthetic,5000,0.5,19.5
2025-03-10,57237076101,Acyclovir 400mg,other,25.0,synthetic,5000,0.5,19.9
2025-03-17,57237076101,Acyclovir 400mg,other,12.0,synthetic,5000,0.5,20.4
2025-03-24,57237076101,Acyclovir 400mg,other,16.0,synthetic,5000,0.5,19.4
2025-03-31,57237076101,Acyclovir 400mg,other,29.0,synthetic,5000,0.5,18.5
2025-04-07,57237076101,Acyclovir 400mg,other,19.0,synthetic,5000,0.5,21.3
2025-04-14,57237076101,Acyclovir 400mg,other,21.0,synthetic,5000,0.5,19.0
2025-04-21,57237076101,Acyclovir 400mg,other,19.0,synthetic,5000,0.5,19.5
2025-04-28,57237076101,Acyclovir 400mg,other,33.0,synthetic,5000,0.5,20.1
2025-05-05,57237076101,Acyclovir 400mg,other,19.0,synthetic,5000,0.5,18.9
2025-05-12,57237076101,Acyclovir 400mg,other,22.0,synthetic,5000,0.5,19.2
2025-05-19,57237076101,Acyclovir 400mg,other,17.0,synthetic,5000,0.5,19.9
2025-05-26,57237076101,Acyclovir 400mg,other,14.0,synthetic,5000,0.5,18.5
2025-06-02,57237076101,Acyclovir 400mg,other,27.0,synthetic,5000,0.5,18.8
2025-06-09,57237076101,Acyclovir 400mg,other,21.0,synthetic,5000,0.5,18.8
2025-06-16,57237076101,Acyclovir 400mg,other,12.0,synthetic,5000,0.5,18.7
2025-06-23,57237076101,Acyclovir 400mg,other,22.0,synthetic,5000,0.5,18.4
2025-06-30,57237076101,Acyclovir 400mg,other,32.0,synthetic,5000,0.5,18.5
2025-01-06,57237077101,Fluconazole 150mg,other,13.0,synthetic,5000,0.5,13.5
2025-01-13,57237077101,Fluconazole 150mg,other,10.0,synthetic,5000,0.5,13.6
2025-01-20,57237077101,Fluconazole 150mg,other,16.0,synthetic,5000,0.5,13.0
2025-01-27,57237077101,Fluconazole 150mg,other,12.0,synthetic,5000,0.5,14.8
2025-02-03,57237077101,Fluconazole 150mg,other,21.0,synthetic,5000,0.5,12.8
2025-02-10,57237077101,Fluconazole 150mg,other,9.0,synthetic,5000,0.5,12.5
2025-02-17,57237077101,Fluconazole 150mg,other,11.0,synthetic,5000,0.5,14.0
2025-02-24,57237077101,Fluconazole 150mg,other,14.0,synthetic,5000,0.5,11.8
2025-03-03,57237077101,Fluconazole 150mg,other,7.0,synthetic,5000,0.5,12.7
2025-03-10,57237077101,Fluconazole 150mg,other,7.0,synthetic,5000,0.5,13.1
2025-03-17,57237077101,Fluconazole 150mg,other,17.0,synthetic,5000,0.5,11.9
2025-03-24,57237077101,Fluconazole 150mg,other,16.0,synthetic,5000,0.5,12.2
2025-03-31,57237077101,Fluconazole 150mg,other,15.0,synthetic,5000,0.5,13.1
2025-04-07,57237077101,Fluconazole 150mg,other,13.0,synthetic,5000,0.5,11.7
2025-04-14,57237077101,Fluconazole 150mg,other,12.0,synthetic,5000,0.5,11.9
2025-04-21,57237077101,Fluconazole 150mg,other,20.0,synthetic,5000,0.5,13.2
2025-04-28,57237077101,Fluconazole 150mg,other,18.0,synthetic,5000,0.5,11.5
2025-05-05,57237077101,Fluconazole 150mg,other,14.0,synthetic,5000,0.5,11.8
2025-05-12,57237077101,Fluconazole 150mg,other,14.0,synthetic,5000,0.5,12.6
2025-05-19,57237077101,Fluconazole 150mg,other,22.0,synthetic,5000,0.5,11.4
2025-05-26,57237077101,Fluconazole 150mg,other,16.0,synthetic,5000,0.5,11.8
2025-06-02,57237077101,Fluconazole 150mg,other,10.0,synthetic,5000,0.5,11.8
2025-06-09,57237077101,Fluconazole 150mg,other,11.0,synthetic,5000,0.5,11.3
2025-06-16,57237077101,Fluconazole 150mg,other,10.0,synthetic,5000,0.5,11.6
2025-06-23,57237077101,Fluconazole 150mg,other,14.0,synthetic,5000,0.5,11.5
2025-06-30,57237077101,Fluconazole 150mg,other,8.0,synthetic,5000,0.5,11.2
2025-01-06,57237078101,Nystatin Oral Susp,other,10.0,synthetic,5000,0.5,19.5
2025-01-13,57237078101,Nystatin Oral Susp,other,17.0,synthetic,5000,0.5,11.2
2025-01-20,57237078101,Nystatin Oral Susp,other,19.0,synthetic,5000,0.5,17.9
2025-01-27,57237078101,Nystatin Oral Susp,other,14.0,synthetic,5000,0.5,13.7
2025-02-03,57237078101,Nystatin Oral Susp,other,8.0,synthetic,5000,0.5,13.2
2025-02-10,57237078101,Nystatin Oral Susp,other,11.0,synthetic,5000,0.5,16.9
2025-02-17,57237078101,Nystatin Oral Susp,other,11.0,synthetic,5000,0.5,13.4
2025-02-24,57237078101,Nystatin Oral Susp,other,14.0,synthetic,5000,0.5,12.7
2025-03-03,57237078101,Nystatin Oral Susp,other,13.0,synthetic,5000,0.5,16.5
2025-03-10,57237078101,Nystatin Oral Susp,other,14.0,synthetic,5000,0.5,13.9
2025-03-17,57237078101,Nystatin Oral Susp,other,16.0,synthetic,5000,0.5,12.8
2025-03-24,57237078101,Nystatin Oral Susp,other,16.0,synthetic,5000,0.5,16.4
2025-03-31,57237078101,Nystatin Oral Susp,other,10.0,synthetic,5000,0.5,13.2
2025-04-07,57237078101,Nystatin Oral Susp,other,17.0,synthetic,5000,0.5,13.3
2025-04-14,57237078101,Nystatin Oral Susp,other,11.0,synthetic,5000,0.5,16.0
2025-04-21,57237078101,Nystatin Oral Susp,other,11.0,synthetic,5000,0.5,12.9
2025-04-28,57237078101,Nystatin Oral Susp,other,15.0,synthetic,5000,0.5,13.2
2025-05-05,57237078101,Nystatin Oral Susp,other,17.0,synthetic,5000,0.5,16.1
2025-05-12,57237078101,Nystatin Oral Susp,other,16.0,synthetic,5000,0.5,13.0
2025-05-19,57237078101,Nystatin Oral Susp,other,13.0,synthetic,5000,0.5,13.1
2025-05-26,57237078101,Nystatin Oral Susp,other,10.0,synthetic,5000,0.5,16.2
2025-06-02,57237078101,Nystatin Oral Susp,other,13.0,synthetic,5000,0.5,13.0
2025-06-09,57237078101,Nystatin Oral Susp,other,16.0,synthetic,5000,0.5,13.1
2025-06-16,57237078101,Nystatin Oral Susp,other,13.0,synthetic,5000,0.5,16.4
